data,event-type,id,key,name,probable-cause,severity,task,text,container,host,level,neid,process,service,system,time,timezone,type,userid
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T23:15:39.994993Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T23:05:39.991876Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T22:55:39.966534Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T22:45:39.957477Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T22:35:39.954838Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T22:25:39.943624Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T22:15:39.935646Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T22:05:39.922968Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T21:55:39.92017Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T21:45:39.915558Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T21:35:39.909311Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T21:25:39.895495Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T21:15:39.850227Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T21:05:39.846821Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T20:55:39.839678Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T20:45:39.83571Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T20:35:39.832928Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T20:25:39.826609Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T20:15:39.822938Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T20:05:39.808854Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T19:55:39.801134Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T19:45:39.79772Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T19:35:39.743066Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T19:25:39.716169Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T19:15:39.706468Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T19:05:39.701956Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T18:55:39.623469Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T18:45:39.620268Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T18:35:39.617396Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T18:25:39.610603Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T18:15:39.607477Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T18:05:39.599529Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T17:55:39.596376Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T17:45:39.593169Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T17:35:39.50223Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T17:25:39.498806Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T17:15:39.457756Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T17:05:39.442457Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T16:55:39.439674Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T16:45:39.429768Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T16:35:39.425293Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T16:25:39.418848Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T16:15:39.415971Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T16:05:39.413021Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T15:55:39.406252Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T15:45:39.403163Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T15:35:39.318866Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T15:25:39.303892Z,CET,alarm,
"{""name"":""InterVMLatency"",""network"":""eth0"",""remote_node"":""spfe-1"",""local_nodes"":""""}",qualityOfServiceAlarm,160397,3d48d45711d32d6544525f3bd60f36b8c71a56a6a2d8c4a7c2090d8d3d3793f9,network_sla_violated,thresholdCrossed,cleared,notify,network sla violated,d4948d33e0e5,mkt-ntas1-ref-infra-1,notice,409395,escalator,escalator,mkt-ntas1-ref,2021-03-02T15:18:56.152673Z,Europe/Skopje,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T15:15:39.295382Z,CET,alarm,
"{""name"":""InterVMLatency"",""network"":""eth0"",""remote_node"":""spfe-1"",""local_nodes"":""reporting-0""}",qualityOfServiceAlarm,160397,3d48d45711d32d6544525f3bd60f36b8c71a56a6a2d8c4a7c2090d8d3d3793f9,network_sla_violated,thresholdCrossed,major,notify,network sla violated,d4948d33e0e5,mkt-ntas1-ref-infra-1,critical,409395,escalator,escalator,mkt-ntas1-ref,2021-03-02T15:13:56.210995Z,Europe/Skopje,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T15:05:39.292041Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T14:55:39.206993Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T14:45:39.201653Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T14:35:39.191588Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T14:25:39.179645Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T14:15:39.176675Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T14:05:39.171488Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T13:55:39.163642Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T13:45:39.160327Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T13:35:39.153971Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T13:25:39.148416Z,CET,alarm,
"{""stream_group_id"":""0000"",""ccf_id"":""0001"",""first_too_old_file"":""0000"",""age_limit"":""5180""}",processingErrorAlarm,160317,9e0da71354538cbaa63b86cf67ec6f05a0190ee71ae64f39e773bcad3dbc2705,too_old_files_in_vds,storageCapacityProblem,cleared,notify,TOO OLD CDR DATA FILES,67faa47dc716,mkt-ntas1-ref-ccf-0,notice,409395,CGF(21483),ccf,mkt-ntas1-ref,2021-03-02T13:19:03.905852082Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T13:15:39.142832Z,CET,alarm,
"{""stream_group_id"":""0000"",""ccf_id"":""0000"",""first_too_old_file"":""0000"",""age_limit"":""5180""}",processingErrorAlarm,160317,81227449632d987e3d1f5f284a39b32990e62338d7cbc1a88c9ef2af4c6358c1,too_old_files_in_vds,storageCapacityProblem,cleared,notify,TOO OLD CDR DATA FILES,ba5e13ff868a,mkt-ntas1-ref-ccf-1,notice,409395,CGF(21152),ccf,mkt-ntas1-ref,2021-03-02T13:08:25.526261360Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T13:05:39.140206Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T12:55:39.129039Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T12:45:39.117623Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T12:35:39.107244Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T12:25:39.102176Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T12:15:39.092165Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T12:05:39.01595Z,CET,alarm,
"{""IP_ADDRESS"":""0000000000000000000000008100f50a""}",communicationsAlarm,160356,6d1b4a8c98d5603194090596986a71594c1a1ef5896744950c3cf79ae62277e7,sip_int_sctp_assoc_failure,connectionEstablishmentError,cleared,notify,SIP INTERNAL SCTP ASSOCIATION FAILURE,b99fcba96a39,mkt-ntas1-ref-tasc-1,notice,409395,lnx-zlcprb(475),tas-core,mkt-ntas1-ref,2021-03-02T11:57:44.545218645Z,CET,alarm,
"{""IP_ADDRESS"":""0000000000000000000000008100f50a""}",communicationsAlarm,160356,6d1b4a8c98d5603194090596986a71594c1a1ef5896744950c3cf79ae62277e7,sip_int_sctp_assoc_failure,connectionEstablishmentError,major,notify,SIP INTERNAL SCTP ASSOCIATION FAILURE,b99fcba96a39,mkt-ntas1-ref-tasc-1,critical,409395,lnx-zlcprb(475),tas-core,mkt-ntas1-ref,2021-03-02T11:57:43.755833808Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T11:55:39.008274Z,CET,alarm,
"{""IP_ADDRESS"":""0000000000000000000000008000f50a""}",communicationsAlarm,160356,07aa9ce9b38387f75b391f0d80e3b1dbbe7545fddfbf0b0882c941811ae7f7ea,sip_int_sctp_assoc_failure,connectionEstablishmentError,major,notify,SIP INTERNAL SCTP ASSOCIATION FAILURE,b99fcba96a39,mkt-ntas1-ref-tasc-1,critical,409395,lnx-zlcprb(475),tas-core,mkt-ntas1-ref,2021-03-02T11:51:49.953748865Z,CET,alarm,
"{""IP_ADDRESS"":""0000000000000000000000008000f50a""}",communicationsAlarm,160356,07aa9ce9b38387f75b391f0d80e3b1dbbe7545fddfbf0b0882c941811ae7f7ea,sip_int_sctp_assoc_failure,connectionEstablishmentError,cleared,notify,SIP INTERNAL SCTP ASSOCIATION FAILURE,6e0fecc615b9,mkt-ntas1-ref-tasc-0,notice,409395,lnx-zlcprb(265),tas-core,mkt-ntas1-ref,2021-03-02T11:51:49.953285561Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T11:45:38.99835Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T11:35:38.995223Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T11:25:38.94288Z,CET,alarm,
{},communicationsAlarm,164000,2522dc33c78c417650f42cdacea2e9914e51671f756022e0a51ec154e46670c6,heartbeat,other,minor,notify,Heartbeat alarm,d7cf2206339b,mkt-ntas1-ref-reporting-1,warning,409395,alarm-streamer,alarm-streamer,mkt-ntas1-ref,2021-03-02T11:15:38.936914Z,CET,alarm,
